id gender age edu country_id nationality city_id urban_rural political_stance presidential_approval_rating china_attitude america_attitude pe_fina job ing4 fam_fina etid news_read year state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
14151236 1 60 8 15 15 1549904 1 NA 3 3 3 1 3 7 11 1 1 2014 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
14151133 2 16 8 15 15 1504603 1 10 4 3 2 3 4 7 NA 4 1 2014 1525 paraiba conde NA NA 0 NA 0 NA
14150779 1 17 7 15 15 1502603 1 9 3 4 4 2 4 4 5 6 2 2014 1513 amazonas manaus NA NA 0 NA 0 NA
14150494 1 22 10 15 15 1507507 1 3 3 2 4 2 1 4 12 5 2 2014 1525 paraiba "joao pessoa" NA NA 0 NA 0 NA
14150509 2 42 5 15 15 1503403 1 1 2 3 3 1 1 1 7 4 1 2014 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
14150727 2 65 5 15 15 1507507 1 5 2 4 2 3 6 6 7 1 1 2014 1525 paraiba "joao pessoa" NA NA 0 NA 0 NA
14150337 2 36 4 15 15 1505302 1 8 5 3 1 1 1 7 5 6 1 2014 1521 maranhao imperatriz NA NA 0 NA 0 NA
14151155 1 39 3 15 15 1504603 1 5 1 2 2 1 3 7 1 4 1 2014 1525 paraiba conde NA NA 0 NA 0 NA
14150387 1 44 8 15 15 1504007 1 7 2 3 3 2 1 5 10 5 1 2014 1531 "minas gerais" araxa NA NA 0 NA 0 NA
14150488 1 28 15 15 15 1504802 1 3 4 2 2 2 1 5 16 5 1 2014 1515 para "monte alegre" NA NA 0 NA 0 NA
14151139 2 45 17 15 15 1527408 1 5 5 4 2 2 3 6 10 5 1 2014 1529 bahia salvador NA NA 0 NA 0 NA
14151067 1 37 5 15 15 1512303 1 NA 3 3 3 1 1 5 13 1 1 2014 1552 goias "leopoldo de bulhoes" NA NA 0 NA 0 NA
14151274 1 67 8 15 15 1514100 1 6 2 3 3 1 1 6 13 1 1 2014 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
14150508 1 41 12 15 15 1500303 1 8 4 2 3 2 1 7 13 5 1 2014 1516 amapa macapa NA NA 0 NA 0 NA
14151049 1 41 8 15 15 1504805 1 9 3 1 1 1 1 7 12 1 1 2014 1552 goias "campo alegre de goias" NA NA 0 NA 0 NA
14150706 2 42 15 15 15 1509102 1 6 3 3 3 2 1 4 12 1 1 2014 1542 "santa catarina" joinville NA NA 0 NA 0 NA
14151471 1 28 9 15 15 1506807 1 8 3 2 1 2 7 7 5 5 1 2014 1515 para santarem NA NA 0 NA 0 NA
14150404 1 44 7 15 15 1500100 1 NA 4 1 2 2 1 5 3 5 1 2014 1514 roraima "boa vista" NA NA 0 NA 0 NA
14151265 1 20 11 15 15 1514902 1 3 2 3 2 2 4 6 11 1 1 2014 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
14150661 1 47 4 15 15 1522306 1 7 3 4 1 3 6 3 3 5 1 2014 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
14150591 1 36 11 15 15 1552501 1 6 5 2 3 2 1 4 13 1 1 2014 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
14150717 2 39 8 15 15 1508302 1 4 3 2 3 2 1 5 11 1 1 2014 1542 "santa catarina" itapema NA NA 0 NA 0 NA
14150428 1 42 10 15 15 1501902 1 4 3 4 4 2 1 NA 6 5 2 2014 1513 amazonas itacoatiara NA NA 0 NA 0 NA
14150879 2 46 3 15 15 1500452 1 1 3 1 1 2 1 6 9 1 1 2014 1511 rondonia buritis NA NA 0 NA 0 NA
14150704 1 73 11 15 15 1504557 1 4 3 3 3 2 6 7 14 4 2 2014 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 1 2011 1 3
14151277 2 47 10 15 15 1502704 1 NA 3 2 2 1 5 6 12 5 1 2014 1550 "mato grosso do sul" "campo grande" NA NA 0 NA 0 NA
14151500 1 21 7 15 15 1518309 1 8 4 3 1 1 3 4 13 5 1 2014 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
14150808 2 21 10 15 15 1548708 1 4 3 3 3 2 7 1 12 1 1 2014 1535 "sao paulo" "sao bernardo do campo" NA NA 0 NA 0 NA
14150883 1 45 6 15 15 1515606 1 8 3 2 1 2 1 5 12 1 2 2014 1541 parana matelandia NA NA 0 NA 0 NA
14150136 1 67 4 15 15 1567707 1 6 1 4 1 1 6 7 12 4 1 2014 1531 "minas gerais" sobralia NA NA 0 NA 0 NA
14151023 2 29 11 15 15 1502704 1 2 3 2 2 3 1 4 6 5 1 2014 1550 "mato grosso do sul" "campo grande" NA NA 0 NA 0 NA
14150345 1 42 2 15 15 1505208 1 4 2 3 1 1 1 1 11 5 1 2014 1533 "rio de janeiro" "sao pedro da aldeia" NA NA 0 NA 0 NA
14150935 2 50 4 15 15 1521101 1 10 2 2 2 2 5 6 5 5 1 2014 1535 "sao paulo" ipeuna NA NA 0 NA 0 NA
14150131 2 17 9 15 15 1505309 1 8 5 4 4 3 2 3 13 5 1 2014 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
14151456 2 63 4 15 15 1515005 1 5 2 2 4 3 6 6 12 5 1 2014 1525 paraiba "sao miguel de taipu" NA NA 0 NA 0 NA
14150375 1 30 5 15 15 1502603 1 NA 3 4 4 2 1 6 10 5 1 2014 1513 amazonas manaus NA NA 0 NA 0 NA
14151378 2 18 11 15 15 1510609 1 5 3 2 2 1 3 5 8 5 1 2014 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
14151206 1 18 10 15 15 1511606 1 3 5 3 3 2 4 5 1 5 1 2014 1526 pernambuco recife 2611606 PE 1 2013 1 1
14150192 1 50 8 15 15 1518309 1 5 3 2 1 2 1 6 7 5 1 2014 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
14150171 1 67 5 15 15 1500456 1 8 1 4 1 1 6 7 11 1 1 2014 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
14151266 2 20 11 15 15 1514902 1 6 2 4 2 3 3 5 9 1 1 2014 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
14150124 2 21 11 15 15 1522306 1 8 5 2 3 2 3 3 7 5 1 2014 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
14151399 1 68 4 15 15 1550308 1 NA 5 2 1 2 6 1 11 1 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150751 1 18 9 15 15 1504400 1 5 3 3 3 2 4 5 9 5 1 2014 1523 ceara fortaleza NA NA 0 NA 0 NA
14150079 1 32 6 15 15 1508400 1 1 3 3 2 1 1 2 13 1 1 2014 1552 goias goianapolis NA NA 0 NA 0 NA
14150068 1 29 9 15 15 1501702 1 1 3 3 3 2 4 2 2 1 1 2014 1533 "rio de janeiro" "duque de caxias" NA NA 0 NA 0 NA
14150502 1 24 11 15 15 1503403 1 3 3 2 2 1 1 7 10 5 1 2014 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
14151092 2 57 3 15 15 1507901 1 1 2 1 NA 2 1 4 1 6 2 2014 1526 pernambuco "jaboatao dos guararapes" NA NA 0 NA 0 NA
14151120 1 18 7 15 15 1508907 1 10 4 3 1 2 4 3 6 5 1 2014 1527 alagoas satuba NA NA 0 NA 0 NA
14150379 2 44 17 15 15 1506305 1 2 3 2 2 2 3 7 16 1 1 2014 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
14151174 2 53 17 15 15 1520404 1 7 2 3 2 1 1 6 16 1 1 2014 1543 "rio grande do sul" "serafina correa" NA NA 0 NA 0 NA
14151179 2 71 8 15 15 1520404 1 NA 3 3 2 3 1 5 14 1 1 2014 1543 "rio grande do sul" "serafina correa" NA NA 0 NA 0 NA
14150402 2 43 3 15 15 1500100 1 5 3 2 NA 3 7 7 4 3 1 2014 1514 roraima "boa vista" NA NA 0 NA 0 NA
14150893 1 41 4 15 15 1500452 1 6 3 3 3 1 1 4 7 1 1 2014 1511 rondonia buritis NA NA 0 NA 0 NA
14150287 2 70 5 15 15 1500205 1 8 3 1 4 1 6 7 2 3 1 2014 1511 rondonia "porto velho" NA NA 0 NA 0 NA
14151407 1 71 4 15 15 1515004 1 3 3 2 1 1 1 6 2 5 1 2014 1535 "sao paulo" embu NA NA 0 NA 0 NA
14150876 2 56 2 15 15 1513700 1 9 5 2 2 1 6 7 10 5 2 2014 1541 parana londrina NA NA 0 NA 0 NA
14151426 1 32 15 15 15 1514902 1 3 5 4 3 3 1 6 15 1 1 2014 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
14150479 1 62 6 15 15 1500108 1 8 2 2 4 1 1 4 8 5 1 2014 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 3
14151340 1 23 11 15 15 1508102 1 2 2 2 2 2 1 5 10 1 1 2014 1524 "rio grande do norte" natal NA NA 0 NA 0 NA
14151059 1 27 8 15 15 1512303 1 9 5 4 3 1 1 1 6 4 1 2014 1552 goias "leopoldo de bulhoes" NA NA 0 NA 0 NA
14151079 1 59 11 15 15 1533208 1 1 3 1 1 2 1 5 12 6 1 2014 1529 bahia "vera cruz" NA NA 0 NA 0 NA
14151348 2 29 11 15 15 1506902 1 6 2 2 2 2 5 7 12 1 1 2014 1541 parana curitiba NA NA 0 NA 0 NA
14151410 2 36 17 15 15 1527408 1 1 5 3 3 3 1 2 13 5 1 2014 1529 bahia salvador NA NA 0 NA 0 NA
14150398 1 27 10 15 15 1500100 1 5 4 2 3 2 1 7 3 5 1 2014 1514 roraima "boa vista" NA NA 0 NA 0 NA
14150147 1 51 11 15 15 1506200 1 4 5 3 3 2 1 7 14 3 1 2014 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 1
14150052 2 63 7 15 15 1501702 1 6 4 1 1 3 6 7 3 1 1 2014 1533 "rio de janeiro" "duque de caxias" NA NA 0 NA 0 NA
14150159 1 19 11 15 15 1506200 1 6 3 1 1 2 2 5 16 5 1 2014 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 1
14150881 1 69 3 15 15 1513700 1 8 4 2 2 2 6 7 NA 1 1 2014 1541 parana londrina NA NA 0 NA 0 NA
14150886 2 27 11 15 15 1515606 1 3 3 2 2 1 1 5 12 1 2 2014 1541 parana matelandia NA NA 0 NA 0 NA
14151259 1 46 7 15 15 1550308 1 4 4 2 2 3 1 7 12 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150135 1 69 4 15 15 1567707 1 8 5 4 2 3 6 1 3 1 2 2014 1531 "minas gerais" sobralia NA NA 0 NA 0 NA
14150354 2 20 13 15 15 1508302 1 8 4 2 3 3 1 6 NA 1 1 2014 1542 "santa catarina" itapema NA NA 0 NA 0 NA
14151122 1 32 4 15 15 1508907 1 9 5 4 2 3 1 3 8 5 1 2014 1527 alagoas satuba NA NA 0 NA 0 NA
14151116 2 32 11 15 15 1509308 1 5 5 3 2 3 3 6 16 1 1 2014 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
14151439 1 44 4 15 15 1500108 1 7 3 2 2 2 1 5 9 4 2 2014 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 3
14150637 1 25 11 15 15 1536306 1 2 5 4 4 2 1 2 12 6 2 2014 1531 "minas gerais" "joao pinheiro" NA NA 0 NA 0 NA
14150475 1 20 9 15 15 1506807 1 8 3 2 2 2 1 6 4 5 2 2014 1515 para santarem NA NA 0 NA 0 NA
14151325 1 36 2 15 15 1502908 1 3 5 3 1 3 1 4 7 5 1 2014 1528 sergipe itabaiana NA NA 0 NA 0 NA
14151447 2 21 10 15 15 1501950 1 5 2 3 1 3 4 1 4 1 4 2014 1523 ceara barreira NA NA 0 NA 0 NA
14150081 2 88 3 15 15 1504557 1 9 3 3 3 2 6 6 5 5 1 2014 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 1 2011 1 3
14150527 2 51 8 15 15 1550308 1 5 3 4 2 2 1 3 9 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14151230 2 26 11 15 15 1507901 1 10 3 3 4 2 3 7 5 4 1 2014 1526 pernambuco "jaboatao dos guararapes" NA NA 0 NA 0 NA
14150737 1 49 3 15 15 1501950 1 6 1 4 1 2 1 3 8 1 5 2014 1523 ceara barreira NA NA 0 NA 0 NA
14150321 2 46 8 15 15 1503207 1 6 3 3 3 2 2 7 3 5 1 2014 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
14150082 2 37 7 15 15 1508707 1 9 3 2 2 1 1 4 11 5 1 2014 1552 goias goiania NA NA 0 NA 0 NA
14150060 1 59 4 15 15 1501702 1 8 2 4 3 2 6 3 1 1 1 2014 1533 "rio de janeiro" "duque de caxias" NA NA 0 NA 0 NA
14150520 2 46 1 15 15 1503403 1 6 3 2 2 3 3 7 3 5 1 2014 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
14150201 1 25 11 15 15 1504400 1 5 4 2 2 2 1 5 11 5 1 2014 1523 ceara fortaleza NA NA 0 NA 0 NA
14150018 2 53 17 15 15 1506705 1 4 3 3 2 2 1 3 14 1 1 2014 1531 "minas gerais" betim NA NA 0 NA 0 NA
14150547 2 50 0 15 15 1504208 1 10 2 2 2 1 5 5 6 5 1 2014 1515 para maraba NA NA 0 NA 0 NA
14150787 2 43 10 15 15 1517709 1 4 4 3 3 2 2 4 6 5 1 2014 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
14151160 1 20 9 15 15 1504603 1 3 3 4 1 2 1 5 9 4 4 2014 1525 paraiba conde NA NA 0 NA 0 NA
14150233 1 37 11 15 15 1504802 1 4 4 2 3 3 1 6 7 5 2 2014 1515 para "monte alegre" NA NA 0 NA 0 NA
14151137 1 42 11 15 15 1527408 1 5 3 4 4 3 1 3 10 5 1 2014 1529 bahia salvador NA NA 0 NA 0 NA
14150167 2 54 5 15 15 1500456 1 3 2 3 3 3 5 7 9 5 1 2014 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
14150754 1 28 17 15 15 1550308 1 8 3 3 2 3 4 4 13 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150279 2 50 1 15 15 1504557 1 10 1 4 1 1 5 7 1 5 1 2014 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 1 2011 1 3
14150895 1 73 3 15 15 1515606 1 10 3 4 2 3 6 7 9 1 1 2014 1541 parana matelandia NA NA 0 NA 0 NA
14151401 2 42 11 15 15 1511300 1 7 4 4 2 3 1 3 6 1 1 2014 1521 maranhao "sao luis" NA NA 0 NA 0 NA
14151353 1 55 11 15 15 1506902 1 4 3 3 2 2 6 6 13 5 1 2014 1541 parana curitiba NA NA 0 NA 0 NA
14150003 1 35 7 15 15 1505302 1 5 4 2 2 1 1 7 8 5 1 2014 1521 maranhao imperatriz NA NA 0 NA 0 NA
14150986 2 40 11 15 15 1506902 1 8 2 2 2 2 1 7 16 5 1 2014 1541 parana curitiba NA NA 0 NA 0 NA
14150780 1 64 8 15 15 1550308 1 6 2 3 3 3 6 1 11 4 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150309 1 29 3 15 15 1506208 1 10 2 4 NA 1 1 6 8 5 2 2014 1551 "mato grosso" "nova brasilandia" NA NA 0 NA 0 NA
14150799 1 82 11 15 15 1506305 1 5 2 3 3 3 6 7 13 1 1 2014 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
14151356 2 20 14 15 15 1508102 1 4 2 3 3 2 4 4 13 1 1 2014 1524 "rio grande do norte" natal NA NA 0 NA 0 NA
14150663 1 28 11 15 15 1522306 1 9 2 2 2 2 1 6 13 1 1 2014 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
14151050 1 21 13 15 15 1504805 1 8 2 3 3 1 1 3 14 1 1 2014 1552 goias "campo alegre de goias" NA NA 0 NA 0 NA
14151298 1 57 0 15 15 1515005 1 10 2 4 4 1 1 2 1 1 3 2014 1525 paraiba "sao miguel de taipu" NA NA 0 NA 0 NA
14150504 1 28 9 15 15 1500303 1 6 4 2 2 2 1 5 6 5 1 2014 1516 amapa macapa NA NA 0 NA 0 NA
14150251 1 29 11 15 15 1520509 1 5 4 4 3 2 1 3 11 5 1 2014 1535 "sao paulo" indaiatuba NA NA 0 NA 0 NA
14150851 1 39 5 15 15 1567707 1 5 2 4 4 1 1 5 1 1 2 2014 1531 "minas gerais" sobralia NA NA 0 NA 0 NA
14151424 1 50 17 15 15 1501402 1 6 4 1 4 1 1 5 10 5 1 2014 1515 para belem NA NA 0 NA 0 NA
14150170 2 54 6 15 15 1500456 1 2 2 3 1 1 1 5 9 6 1 2014 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
14150517 2 51 11 15 15 1550308 1 5 3 2 2 2 1 4 12 1 2 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150515 1 64 10 15 15 1550308 1 4 4 2 2 2 1 1 2 1 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150796 1 32 11 15 15 1511300 1 9 2 2 2 1 1 1 14 1 3 2014 1521 maranhao "sao luis" NA NA 0 NA 0 NA
14150758 1 41 11 15 15 1550308 1 4 5 1 1 3 2 2 15 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150907 1 35 10 15 15 1500401 1 6 3 1 1 1 3 NA 4 5 1 2014 1512 acre "rio branco" NA NA 0 NA 0 NA
14150822 1 17 10 15 15 1501402 1 NA 2 2 2 1 4 3 12 1 2 2014 1515 para belem NA NA 0 NA 0 NA
14150132 1 54 8 15 15 1567707 1 3 2 1 1 1 6 7 6 5 1 2014 1531 "minas gerais" sobralia NA NA 0 NA 0 NA
14150748 2 20 9 15 15 1504400 1 8 3 3 4 2 5 5 3 5 3 2014 1523 ceara fortaleza NA NA 0 NA 0 NA
14151097 1 62 2 15 15 1506602 1 NA 3 4 3 3 3 3 3 5 1 2014 1528 sergipe "santo amaro das brotas" NA NA 0 NA 0 NA
14150702 2 54 4 15 15 1508302 1 7 4 4 4 1 5 5 11 1 1 2014 1542 "santa catarina" itapema NA NA 0 NA 0 NA
14151403 1 82 4 15 15 1550308 1 7 3 1 1 3 6 4 2 1 2 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150618 2 30 8 15 15 1500108 1 3 4 3 3 2 1 5 2 5 1 2014 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 3
14150804 2 52 15 15 15 1509102 1 3 3 4 3 2 1 3 13 1 1 2014 1542 "santa catarina" joinville NA NA 0 NA 0 NA
14150577 1 16 7 15 15 1504208 1 10 3 2 2 2 1 7 14 5 3 2014 1515 para maraba NA NA 0 NA 0 NA
14151006 1 37 11 15 15 1550308 1 10 3 4 4 2 1 7 11 1 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150326 1 34 11 15 15 1506305 1 5 3 3 1 2 1 4 13 4 2 2014 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
14150026 2 28 11 15 15 1502101 1 5 3 2 2 2 5 6 12 4 2 2014 1535 "sao paulo" andradina NA NA 0 NA 0 NA
14150830 1 20 9 15 15 1506807 1 4 2 2 2 1 1 7 10 5 1 2014 1515 para santarem NA NA 0 NA 0 NA
14151163 2 16 8 15 15 1527408 1 9 4 4 1 1 4 2 16 4 1 2014 1529 bahia salvador NA NA 0 NA 0 NA
14150043 2 32 7 15 15 1525003 1 NA 5 3 2 1 1 4 14 6 1 2014 1535 "sao paulo" jandira NA NA 0 NA 0 NA
14151100 2 32 10 15 15 1506602 1 7 3 2 2 2 5 5 3 5 1 2014 1528 sergipe "santo amaro das brotas" NA NA 0 NA 0 NA
14151243 1 28 11 15 15 1549904 1 3 3 3 4 2 1 4 7 5 1 2014 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
14150478 2 38 11 15 15 1506807 1 3 3 2 2 3 5 7 7 5 1 2014 1515 para santarem NA NA 0 NA 0 NA
14150749 2 29 12 15 15 1503251 1 6 2 4 1 1 1 7 NA 5 1 2014 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
14150016 2 18 11 15 15 1506705 1 5 3 2 3 2 4 5 10 1 2 2014 1531 "minas gerais" betim NA NA 0 NA 0 NA
14150075 1 52 5 15 15 1508400 1 3 3 3 2 2 3 5 9 3 4 2014 1552 goias goianapolis NA NA 0 NA 0 NA
14150336 1 40 11 15 15 1504557 1 6 3 3 3 1 1 5 15 1 4 2014 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 1 2011 1 3
14150816 2 49 4 15 15 1501402 1 5 2 2 2 3 2 6 9 5 4 2014 1515 para belem NA NA 0 NA 0 NA
14150801 1 34 11 15 15 1517709 1 3 4 2 3 3 1 4 8 1 1 2014 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
14150318 1 36 11 15 15 1500205 1 5 4 3 4 2 1 5 12 5 1 2014 1511 rondonia "porto velho" NA NA 0 NA 0 NA
14150921 1 29 17 15 15 1500707 1 5 1 3 2 1 1 7 12 1 1 2014 1541 parana "alto piquiri" NA NA 0 NA 0 NA
14151227 2 59 4 15 15 1503609 1 NA 5 3 1 3 5 4 5 5 1 2014 1528 sergipe laranjeiras NA NA 0 NA 0 NA
14151228 1 17 8 15 15 1503609 1 5 3 3 2 2 4 5 13 5 2 2014 1528 sergipe laranjeiras NA NA 0 NA 0 NA
14150196 1 53 14 15 15 1517709 1 6 3 3 4 1 1 6 12 1 4 2014 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
14151158 2 20 11 15 15 1504603 1 5 3 1 1 3 3 1 3 5 2 2014 1525 paraiba conde NA NA 0 NA 0 NA
14151065 2 18 12 15 15 1512303 1 NA 5 2 3 2 3 6 6 5 4 2014 1552 goias "leopoldo de bulhoes" NA NA 0 NA 0 NA
14150463 1 39 17 15 15 1501405 1 3 2 4 NA 2 1 7 16 5 1 2014 1552 goias "aparecida de goiania" NA NA 0 NA 0 NA
14150072 1 21 11 15 15 1501405 1 NA 3 2 2 1 1 2 6 5 4 2014 1552 goias "aparecida de goiania" NA NA 0 NA 0 NA
14150967 2 44 17 15 15 1506902 1 7 2 3 2 2 5 7 16 1 1 2014 1541 parana curitiba NA NA 0 NA 0 NA
14150394 1 24 11 15 15 1506208 1 7 3 3 NA 1 1 3 12 4 1 2014 1551 "mato grosso" "nova brasilandia" NA NA 0 NA 0 NA
14150180 1 22 5 15 15 1504557 1 6 2 4 1 2 1 7 16 5 2 2014 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 1 2011 1 3
14151374 2 65 1 15 15 1510609 1 1 2 4 2 2 5 1 5 1 2 2014 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
14151102 1 36 10 15 15 1506602 1 5 1 4 1 1 7 3 11 5 1 2014 1528 sergipe "santo amaro das brotas" NA NA 0 NA 0 NA
14150470 1 19 7 15 15 1504208 1 1 3 2 3 2 1 5 10 5 1 2014 1515 para maraba NA NA 0 NA 0 NA
14150989 1 30 4 15 15 1506902 1 5 3 2 3 2 1 6 13 4 1 2014 1541 parana curitiba NA NA 0 NA 0 NA
14150246 1 35 11 15 15 1500100 1 8 3 2 2 1 1 7 6 5 1 2014 1514 roraima "boa vista" NA NA 0 NA 0 NA
14151035 1 33 7 15 15 1508707 1 10 2 2 2 3 1 6 10 1 1 2014 1552 goias goiania NA NA 0 NA 0 NA
14150705 2 31 9 15 15 1500456 1 4 2 4 2 1 1 4 9 4 1 2014 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
14150838 1 51 4 15 15 1548708 1 5 4 3 3 3 3 7 9 1 1 2014 1535 "sao paulo" "sao bernardo do campo" NA NA 0 NA 0 NA
14151489 1 63 17 15 15 1506902 1 8 4 3 2 2 1 7 16 1 1 2014 1541 parana curitiba NA NA 0 NA 0 NA
14151490 2 28 14 15 15 1506902 1 5 4 2 2 1 1 7 16 1 1 2014 1541 parana curitiba NA NA 0 NA 0 NA
14151198 1 42 11 15 15 1527408 1 5 2 4 4 2 1 1 9 5 1 2014 1529 bahia salvador NA NA 0 NA 0 NA
14151117 2 59 11 15 15 1538006 1 2 2 3 3 3 1 7 11 1 1 2014 1535 "sao paulo" pindamonhangaba NA NA 0 NA 0 NA
14151341 1 38 7 15 15 1502603 1 NA 3 4 4 2 1 7 7 6 1 2014 1513 amazonas manaus NA NA 0 NA 0 NA
14150850 2 31 17 15 15 1567707 1 5 3 3 2 1 1 5 13 1 2 2014 1531 "minas gerais" sobralia NA NA 0 NA 0 NA
14150154 2 55 5 15 15 1522306 1 9 5 1 1 3 5 2 9 4 1 2014 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
14150543 2 45 15 15 15 1522703 1 NA 3 2 3 3 1 6 16 1 2 2014 1535 "sao paulo" itapolis NA NA 0 NA 0 NA
14150044 1 45 4 15 15 1559605 1 9 3 3 3 2 1 6 9 4 1 2014 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
14150536 1 21 8 15 15 1500108 1 5 2 1 1 1 7 3 9 5 4 2014 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 3
14150178 1 36 11 15 15 1504557 1 7 4 3 2 2 1 6 13 1 1 2014 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 1 2011 1 3
14150814 2 30 10 15 15 1501402 1 5 2 3 1 3 2 7 7 5 1 2014 1515 para belem NA NA 0 NA 0 NA
14151157 2 58 1 15 15 1504603 1 10 1 4 3 3 5 5 9 6 2 2014 1525 paraiba conde NA NA 0 NA 0 NA
14150831 2 21 15 15 15 1504802 1 2 3 3 3 2 1 5 13 5 1 2014 1515 para "monte alegre" NA NA 0 NA 0 NA
14150506 1 33 11 15 15 1500303 1 5 3 2 2 3 1 5 5 5 1 2014 1516 amapa macapa NA NA 0 NA 0 NA
14151038 1 50 8 15 15 1508707 1 NA 5 3 1 2 1 7 12 1 1 2014 1552 goias goiania NA NA 0 NA 0 NA
14150436 2 23 11 15 15 1501402 1 2 1 3 2 2 1 4 5 4 1 2014 1515 para belem NA NA 0 NA 0 NA
14150692 1 31 11 15 15 1509102 1 5 2 2 3 2 1 2 15 1 1 2014 1542 "santa catarina" joinville NA NA 0 NA 0 NA
14150226 2 32 11 15 15 1500108 1 NA 4 4 4 3 1 4 12 5 1 2014 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 3
14151279 1 56 15 15 15 1502704 1 8 2 3 4 2 2 6 13 5 1 2014 1550 "mato grosso do sul" "campo grande" NA NA 0 NA 0 NA
14150718 1 18 11 15 15 1517103 1 5 2 2 2 1 1 6 12 5 1 2014 1543 "rio grande do sul" "sant'ana do livramento" NA NA 0 NA 0 NA
14151388 2 25 11 15 15 1527408 1 8 3 3 3 2 4 5 11 4 1 2014 1529 bahia salvador NA NA 0 NA 0 NA
14151440 1 40 17 15 15 1500108 1 NA 4 2 2 2 1 1 11 5 1 2014 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 3
14151128 1 17 9 15 15 1515004 1 NA 3 3 3 2 4 5 16 5 2 2014 1535 "sao paulo" embu NA NA 0 NA 0 NA
14150617 2 55 1 15 15 1550308 1 6 2 4 4 3 6 1 5 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14151476 2 39 11 15 15 1504557 1 5 5 3 2 3 1 2 14 1 2 2014 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 1 2011 1 3
14150490 1 53 11 15 15 1506807 1 8 3 3 3 1 1 7 12 5 1 2014 1515 para santarem NA NA 0 NA 0 NA
