id gender age edre country_id nationality area city_level area_city city_id sample_id urban_rural living_cluster political_stance presidential_approval_rating env_attitude china_attitude russia_attitude america_attitude pe_fina ocupoit ing4 cp13 fam_fina etid news_read smedia3n smedia3b year edu state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
4968 2 31 6 15 15 1505 1 1505 154106902 42 1 81 1 1 1 2 2 2 1 4 7 2 1515 1 1 1 2 2023 16 1541 parana curitiba NA NA 0 NA 0 NA
5216 1 31 5 15 15 1505 1 1505 154106902 42 1 171 5 5 1 4 NA 4 2 3 7 4 1515 1 1 5 NA 2023 14 1541 parana curitiba NA NA 0 NA 0 NA
9743 2 32 6 15 15 1505 1 1505 154106902 42 1 171 1 2 1 2 4 3 3 2 7 4 1514 1 1 1 2 2023 16 1541 parana curitiba NA NA 0 NA 0 NA
1728 2 21 5 15 15 1505 1 1505 154106902 42 1 171 2 2 1 4 2 NA 3 3 3 3 1508 1 1 1 2 2023 14 1541 parana curitiba NA NA 0 NA 0 NA
1346 2 44 3 15 15 1505 1 1505 154113700 29 1 212 6 1 1 4 4 3 1 NA 7 1 1503 4 1 1 1 2023 9 1541 parana londrina NA NA 0 NA 0 NA
8841 1 88 6 15 15 1505 1 1505 154106902 42 1 81 8 5 1 3 4 2 2 NA 7 4 1513 5 1 1 3 2023 16 1541 parana curitiba NA NA 0 NA 0 NA
5009 2 60 1 15 15 1505 1 1505 154113700 29 1 220 7 4 3 3 3 3 3 9 6 1 1515 5 2 2 NA 2023 3 1541 parana londrina NA NA 0 NA 0 NA
1797 2 55 4 15 15 1505 1 1505 154106902 42 1 171 1 1 1 3 4 2 1 4 7 4 1509 5 1 1 1 2023 12 1541 parana curitiba NA NA 0 NA 0 NA
5077 2 46 4 15 15 1505 1 1505 154106902 42 1 81 4 5 1 2 3 2 1 4 6 4 1507 5 2 2 NA 2023 12 1541 parana curitiba NA NA 0 NA 0 NA
1498 1 28 4 15 15 1501 1 1501 151302603 94 1 92 10 2 4 4 4 4 2 NA 3 4 1502 1 1 2 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
7272 1 38 3 15 15 1501 1 1501 151302603 6 1 109 4 2 1 4 4 2 3 6 6 2 1502 5 2 NA NA 2023 9 1513 amazonas manaus 1302603 AM 1 2021 1 2
3312 1 36 4 15 15 1501 1 1501 151302603 108 1 65 10 5 1 3 4 2 3 5 1 4 1507 5 1 2 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
9784 2 57 6 15 15 1501 3 1501 151302553 119 2 60 7 3 1 3 4 NA 2 9 7 4 1510 5 1 2 NA 2023 16 1513 amazonas manaquiri 1302553 AM 1 2021 1 2
3414 2 47 5 15 15 1501 1 1501 151302603 94 1 92 1 3 1 3 2 1 2 10 3 3 1509 1 2 2 NA 2023 14 1513 amazonas manaus 1302603 AM 1 2021 1 2
9947 2 52 1 15 15 1501 3 1501 151302553 119 2 147 10 3 1 3 4 NA 2 NA 7 3 1501 5 1 NA NA 2023 3 1513 amazonas manaquiri 1302553 AM 1 2021 1 2
708 2 34 6 15 15 1501 2 1501 151400100 114 1 20 10 5 1 4 4 2 2 NA 4 2 1506 5 1 2 NA 2023 16 1514 roraima "boa vista" NA NA 0 NA 0 NA
1041 1 32 4 15 15 1501 1 1501 151302603 108 1 149 5 1 1 3 4 2 1 5 4 NA 1514 1 1 1 2 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
465 1 27 5 15 15 1501 1 1501 151302603 108 1 65 6 4 1 4 1 4 1 10 5 3 1515 4 1 1 3 2023 14 1513 amazonas manaus 1302603 AM 1 2021 1 2
5337 2 46 1 15 15 1501 1 1501 151302603 108 1 149 8 1 1 4 NA 3 1 5 5 2 1501 5 3 NA NA 2023 3 1513 amazonas manaus 1302603 AM 1 2021 1 2
5868 1 33 1 15 15 1501 3 1501 151302553 119 2 147 10 3 1 3 4 2 3 6 7 4 1506 4 1 1 2 2023 3 1513 amazonas manaquiri 1302553 AM 1 2021 1 2
9469 1 25 3 15 15 1501 1 1501 151302603 108 1 149 4 2 1 3 4 4 1 5 7 3 1502 5 1 1 3 2023 9 1513 amazonas manaus 1302603 AM 1 2021 1 2
8065 2 19 5 15 15 1501 2 1501 151400100 114 1 20 10 5 1 3 2 1 1 NA 3 4 1509 1 2 2 NA 2023 14 1514 roraima "boa vista" NA NA 0 NA 0 NA
3744 2 16 3 15 15 1501 3 1501 151302553 119 2 60 10 1 1 3 3 3 1 NA 6 4 1501 5 1 5 NA 2023 9 1513 amazonas manaquiri 1302553 AM 1 2021 1 2
4412 2 27 4 15 15 1501 1 1501 151302603 108 1 149 10 1 1 4 4 NA 2 NA 7 4 1501 5 2 2 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
8031 2 32 6 15 15 1501 3 1501 151302553 119 2 60 8 1 1 4 4 1 1 9 7 4 1509 4 1 1 1 2023 16 1513 amazonas manaquiri 1302553 AM 1 2021 1 2
8397 1 49 1 15 15 1501 3 1501 151302553 119 2 60 NA 2 2 3 4 3 1 6 5 4 1502 5 3 NA NA 2023 3 1513 amazonas manaquiri 1302553 AM 1 2021 1 2
2132 2 44 6 15 15 1503 1 1503 155103403 125 1 168 10 5 4 4 1 3 3 NA 6 1 1514 1 1 1 3 2023 16 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
2968 1 16 3 15 15 1503 1 1503 155103403 125 1 168 10 4 2 4 1 3 2 NA 5 4 NA 1 2 2 NA 2023 9 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
8872 1 42 6 15 15 1503 1 1503 155103403 125 1 168 9 5 1 3 4 3 3 7 7 3 1509 1 2 2 NA 2023 16 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
2687 1 40 6 15 15 1503 1 1503 155103403 125 1 168 2 1 1 1 3 4 1 4 6 4 1515 4 1 NA NA 2023 16 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
4967 2 32 5 15 15 1503 1 1503 155103403 125 1 215 10 5 1 4 2 1 3 NA 7 4 1502 4 2 1 2 2023 14 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
1836 1 79 6 15 15 1503 1 1503 155103403 125 1 168 10 5 3 3 3 1 3 NA 7 4 1515 5 1 1 2 2023 16 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
4023 2 26 4 15 15 1503 1 1503 155103403 125 1 215 10 5 4 3 2 2 2 5 6 1 1506 5 1 1 2 2023 12 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
7392 1 52 2 15 15 1503 1 1503 155103403 125 1 215 2 3 3 4 NA 2 2 5 5 1 1502 5 1 2 NA 2023 6 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
2548 2 28 6 15 15 1503 1 1503 155103403 125 1 168 3 2 1 3 3 2 1 2 7 2 1514 1 2 1 2 2023 16 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
1327 1 24 4 15 15 1503 1 1503 155103403 125 1 215 6 5 2 2 3 3 2 NA 6 1 1505 5 2 2 NA 2023 12 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
1258 1 22 1 15 15 1503 2 1503 155003207 47 1 172 10 5 1 1 4 4 1 NA 7 2 1501 5 1 NA NA 2023 3 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
6628 1 44 2 15 15 1503 3 1503 155001102 107 2 106 10 2 1 4 4 3 1 NA 2 4 1503 5 1 NA NA 2023 6 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
1939 NA 38 2 15 15 1503 2 1503 155003207 47 1 172 10 1 1 1 2 2 1 NA 7 3 1501 4 1 1 1 2023 6 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
8700 2 62 2 15 15 1503 3 1503 155001102 107 2 132 10 3 1 4 4 4 2 NA 5 4 1503 4 1 NA NA 2023 6 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
1782 1 17 2 15 15 1503 2 1503 155003207 47 1 63 6 2 3 3 4 3 1 NA 6 4 1506 5 1 2 NA 2023 6 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
2717 1 35 6 15 15 1503 3 1503 155001102 107 2 132 6 2 1 2 3 2 1 6 7 3 1506 1 2 1 1 2023 16 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
2928 2 27 4 15 15 1503 3 1503 155001102 107 2 106 1 5 1 2 2 2 2 5 2 3 1503 5 1 2 NA 2023 12 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
6028 2 33 1 15 15 1503 2 1503 155003207 47 1 63 7 1 1 2 2 3 3 NA 5 2 1501 5 1 2 NA 2023 3 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
3917 2 27 4 15 15 1503 3 1503 155001102 107 2 132 NA 3 1 3 4 3 2 5 3 3 1504 3 1 2 NA 2023 12 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
1361 1 16 2 15 15 1503 3 1503 155001102 107 2 106 10 1 2 4 4 2 1 5 7 4 1515 5 1 2 NA 2023 6 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
5680 2 22 4 15 15 1503 2 1503 155003207 47 1 172 1 3 1 3 3 2 2 NA 7 3 1501 4 1 2 NA 2023 12 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
457 NA 52 1 15 15 1503 2 1503 155003207 47 1 172 9 1 1 2 1 1 3 6 4 3 1504 4 5 NA NA 2023 3 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
9130 2 32 4 15 15 1503 3 1503 155001102 107 2 132 1 3 3 3 3 3 1 NA 6 3 1501 5 2 1 3 2023 12 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
1446 NA 54 1 15 15 1503 2 1503 155003207 47 1 63 10 3 1 4 4 3 3 NA 4 4 1505 5 5 NA NA 2023 3 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
8238 1 40 4 15 15 1503 2 1503 155003207 47 1 63 7 2 1 1 4 1 1 8 4 1 1506 5 1 NA NA 2023 12 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
9144 2 31 4 15 15 1503 3 1503 155001102 107 2 106 10 5 1 4 4 4 3 5 4 4 1507 1 1 5 NA 2023 12 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
1042 1 34 1 15 15 1503 2 1503 155003207 47 1 172 9 1 2 2 3 3 2 6 6 4 1501 5 1 1 2 2023 3 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
3833 2 51 3 15 15 1503 2 1503 155003207 47 1 172 10 2 1 2 2 4 1 NA 7 4 1501 1 1 1 1 2023 9 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
6050 2 19 2 15 15 1503 2 1503 155003207 47 1 63 6 3 3 2 3 3 2 NA 4 2 1505 5 2 2 NA 2023 6 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
8070 1 16 3 15 15 1503 3 1503 155001102 107 2 132 7 3 3 2 2 3 1 NA 6 4 NA 5 3 1 3 2023 9 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
5046 2 68 1 15 15 1503 3 1503 155001102 107 2 106 10 1 1 3 NA 4 NA NA 7 4 1504 1 1 NA NA 2023 3 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
1700 1 84 2 15 15 1501 1 1501 151501402 102 1 185 10 5 1 4 4 4 1 NA 1 4 1507 7 1 NA NA 2023 6 1515 para belem NA NA 0 NA 0 NA
6372 1 43 6 15 15 1501 1 1501 151501402 102 1 185 7 5 1 4 4 4 2 5 3 4 1510 5 1 1 2 2023 16 1515 para belem NA NA 0 NA 0 NA
2633 1 19 4 15 15 1501 1 1501 151501402 102 1 185 8 3 3 3 4 2 1 NA 5 4 1505 5 1 2 NA 2023 12 1515 para belem NA NA 0 NA 0 NA
9864 2 23 5 15 15 1501 1 1501 151501402 102 1 185 4 2 1 3 4 4 1 NA 5 4 1512 5 2 1 1 2023 14 1515 para belem NA NA 0 NA 0 NA
8769 2 30 5 15 15 1501 1 1501 151501402 102 1 185 6 3 1 2 4 4 2 5 5 4 1505 5 1 2 NA 2023 14 1515 para belem NA NA 0 NA 0 NA
5702 1 38 6 15 15 1504 2 1504 153205309 73 1 126 1 1 1 2 2 4 1 5 7 4 1508 1 1 1 2 2023 16 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
5723 1 20 1 15 15 1504 3 1504 153202454 49 1 169 6 3 3 3 2 NA 1 6 5 4 1503 5 5 5 NA 2023 3 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
5642 2 62 1 15 15 1504 3 1504 153202454 49 2 226 10 5 2 3 NA 3 3 NA 5 4 1503 5 2 2 NA 2023 3 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
7699 1 21 3 15 15 1504 2 1504 153205309 73 1 126 5 5 1 4 1 3 1 5 1 4 1515 5 1 1 3 2023 9 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
3412 2 23 4 15 15 1504 3 1504 153202454 49 2 226 7 3 1 3 3 NA 3 5 4 4 1505 1 1 2 NA 2023 12 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
5247 2 60 1 15 15 1504 2 1504 153205309 73 1 126 10 4 1 2 2 2 3 NA 3 4 1505 1 2 5 NA 2023 3 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
401 1 49 6 15 15 1504 2 1504 153205309 73 1 203 6 5 3 4 4 2 3 3 7 4 1507 4 1 1 3 2023 16 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
8819 1 39 1 15 15 1504 3 1504 153202454 49 1 169 8 3 1 4 4 3 3 5 5 2 1503 5 1 1 1 2023 3 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
4782 1 22 1 15 15 1504 3 1504 153202454 49 2 226 2 5 3 4 4 NA 2 5 5 4 1508 5 2 3 NA 2023 3 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
3750 NA 75 1 15 15 1504 3 1504 153202454 49 2 226 NA 3 1 4 4 4 2 NA 1 4 1503 4 1 NA NA 2023 3 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
9652 2 44 3 15 15 1504 3 1504 153202454 49 2 226 10 5 1 4 4 2 3 6 7 4 1502 5 2 3 NA 2023 9 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
1752 1 37 2 15 15 1504 3 1504 153202454 49 2 226 1 2 1 4 NA NA 1 6 7 4 1502 5 5 NA NA 2023 6 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
2182 2 23 6 15 15 1504 2 1504 153122306 46 1 12 1 1 1 2 2 4 2 1 7 4 1509 5 1 1 2 2023 16 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
9339 1 31 6 15 15 1504 2 1504 153106705 60 1 56 8 4 2 3 3 3 2 4 3 4 1514 5 1 1 2 2023 16 1531 "minas gerais" betim NA NA 0 NA 0 NA
7743 2 43 2 15 15 1504 2 1504 153122306 46 1 157 10 5 1 4 4 3 1 5 7 3 1502 1 1 1 2 2023 6 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
4747 2 30 6 15 15 1504 2 1504 153106705 60 1 56 5 5 1 3 3 2 3 5 5 3 1502 5 1 1 1 2023 16 1531 "minas gerais" betim NA NA 0 NA 0 NA
8362 1 31 4 15 15 1504 2 1504 153510609 111 1 242 1 3 1 1 1 NA 1 5 3 2 1505 5 2 1 1 2023 12 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
4243 1 27 4 15 15 1504 2 1504 153122306 46 1 157 7 4 2 4 4 4 1 8 6 4 1511 1 1 1 2 2023 12 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
9367 2 21 4 15 15 1504 2 1504 153104007 24 1 204 10 3 1 4 NA NA 1 NA 4 4 1512 5 1 1 2 2023 12 1531 "minas gerais" araxa NA NA 0 NA 0 NA
565 1 29 4 15 15 1501 2 1501 151504802 14 2 221 5 2 1 4 NA 4 2 6 4 3 1501 5 2 4 NA 2023 12 1515 para "monte alegre" NA NA 0 NA 0 NA
1471 2 30 2 15 15 1501 2 1501 151504802 14 2 221 1 3 1 3 NA NA 1 NA 4 3 NA 5 1 4 NA 2023 6 1515 para "monte alegre" NA NA 0 NA 0 NA
8809 NA 32 4 15 15 1501 2 1501 151504802 14 1 134 10 5 4 4 1 4 3 8 4 1 1514 5 1 1 2 2023 12 1515 para "monte alegre" NA NA 0 NA 0 NA
3286 1 25 4 15 15 1501 2 1501 151506807 77 1 46 5 5 1 3 4 NA 2 NA 2 4 1502 5 4 NA NA 2023 12 1515 para santarem NA NA 0 NA 0 NA
2879 2 16 3 15 15 1501 2 1501 151506807 77 1 46 7 3 1 2 3 2 2 NA 4 2 1502 5 2 1 2 2023 9 1515 para santarem NA NA 0 NA 0 NA
5352 1 46 0 15 15 1501 2 1501 151504802 14 2 221 5 4 1 4 4 NA 3 6 2 2 1502 5 2 NA NA 2023 0 1515 para "monte alegre" NA NA 0 NA 0 NA
6688 1 31 1 15 15 1501 2 1501 151506807 77 1 9 10 5 1 4 4 3 3 NA 5 4 1502 5 1 1 3 2023 3 1515 para santarem NA NA 0 NA 0 NA
2585 NA 31 3 15 15 1501 2 1501 151504802 14 2 221 5 2 1 4 4 2 1 NA 6 3 1501 5 3 2 NA 2023 9 1515 para "monte alegre" NA NA 0 NA 0 NA
1661 2 75 1 15 15 1501 2 1501 151506807 77 1 9 2 3 1 3 NA 3 3 NA 3 4 1503 5 2 NA NA 2023 3 1515 para santarem NA NA 0 NA 0 NA
7410 1 66 1 15 15 1501 2 1501 151506807 77 1 46 8 3 1 3 4 2 2 NA 6 NA 1503 5 2 2 NA 2023 3 1515 para santarem NA NA 0 NA 0 NA
6673 2 46 4 15 15 1501 2 1501 151504802 14 1 134 7 5 2 4 2 NA 1 NA 5 4 1504 1 2 2 NA 2023 12 1515 para "monte alegre" NA NA 0 NA 0 NA
9005 1 29 4 15 15 1501 2 1501 151301902 53 1 136 8 3 1 4 4 4 2 NA 7 4 1505 5 1 1 2 2023 12 1513 amazonas itacoatiara 1301902 AM 1 2021 1 2
960 1 27 3 15 15 1501 3 1501 151301308 56 1 250 10 2 1 1 1 1 3 NA 1 4 1503 5 2 NA NA 2023 9 1513 amazonas codajas 1301308 AM 1 2021 1 2
3685 2 41 4 15 15 1501 1 1501 151302603 108 1 149 1 3 1 4 4 4 1 NA 1 4 1504 5 1 1 1 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
9540 1 30 4 15 15 1501 1 1501 151302603 94 1 92 5 2 4 3 4 3 1 NA 7 4 1503 1 2 2 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
2807 2 74 1 15 15 1501 2 1501 151400100 114 1 131 NA 3 1 4 4 4 2 NA 1 1 1503 5 1 NA NA 2023 3 1514 roraima "boa vista" NA NA 0 NA 0 NA
4332 1 38 3 15 15 1501 1 1501 151302603 94 1 19 5 3 1 2 4 3 2 NA 7 2 1507 5 1 2 NA 2023 9 1513 amazonas manaus 1302603 AM 1 2021 1 2
2544 2 45 1 15 15 1501 1 1501 151302603 108 1 65 3 2 4 4 4 NA 3 NA 3 4 1501 5 2 5 NA 2023 3 1513 amazonas manaus 1302603 AM 1 2021 1 2
5449 1 46 4 15 15 1501 1 1501 151302603 94 1 92 5 1 4 4 4 4 2 NA 3 4 1505 5 2 2 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
5636 1 53 6 15 15 1501 1 1501 151302603 94 1 19 7 3 1 1 3 3 1 NA 7 2 1510 5 4 1 3 2023 16 1513 amazonas manaus 1302603 AM 1 2021 1 2
1131 3 67 1 15 15 1501 2 1501 151400100 114 1 131 10 5 1 1 1 1 3 NA 6 4 NA 5 1 3 NA 2023 3 1514 roraima "boa vista" NA NA 0 NA 0 NA
3667 2 45 4 15 15 1501 2 1501 151301902 53 1 188 2 4 1 3 2 2 3 NA 5 4 1502 5 2 NA NA 2023 12 1513 amazonas itacoatiara 1301902 AM 1 2021 1 2
6125 1 18 4 15 15 1501 1 1501 151302603 6 1 109 10 3 2 4 4 2 1 8 7 4 1507 1 1 5 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
8803 2 53 5 15 15 1501 1 1501 151302603 6 1 47 5 5 1 4 4 4 3 NA 7 4 1504 5 3 3 NA 2023 14 1513 amazonas manaus 1302603 AM 1 2021 1 2
1463 1 45 4 15 15 1501 2 1501 151301902 53 1 136 8 2 2 2 4 2 1 5 7 4 1505 5 1 1 2 2023 12 1513 amazonas itacoatiara 1301902 AM 1 2021 1 2
240 1 52 4 15 15 1501 1 1501 151302603 108 1 65 7 1 1 3 4 2 1 NA 6 4 NA 5 1 2 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
5842 1 33 6 15 15 1501 2 1501 151400100 114 1 20 1 4 3 3 4 NA 1 3 7 1 1514 5 1 1 2 2023 16 1514 roraima "boa vista" NA NA 0 NA 0 NA
2775 1 18 4 15 15 1501 1 1501 151302603 6 1 47 6 2 1 2 NA 2 1 NA 6 4 1508 5 3 3 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
2414 2 27 5 15 15 1501 1 1501 151302603 94 1 92 5 2 1 3 3 2 1 NA 7 2 1503 4 1 NA NA 2023 14 1513 amazonas manaus 1302603 AM 1 2021 1 2
9878 1 61 6 15 15 1501 1 1501 151302603 6 1 109 10 2 1 4 4 1 2 NA 7 4 1502 5 1 NA NA 2023 16 1513 amazonas manaus 1302603 AM 1 2021 1 2
372 1 43 4 15 15 1501 2 1501 151301902 53 1 188 10 2 1 4 4 4 2 NA 5 4 1506 5 2 NA NA 2023 12 1513 amazonas itacoatiara 1301902 AM 1 2021 1 2
3050 1 25 4 15 15 1501 1 1501 151302603 94 1 19 10 2 1 2 3 3 2 NA 7 4 1504 1 5 3 NA 2023 12 1513 amazonas manaus 1302603 AM 1 2021 1 2
8392 2 32 1 15 15 1501 1 1501 151302603 108 1 65 8 1 1 4 4 3 2 NA 6 1 1505 5 1 1 2 2023 3 1513 amazonas manaus 1302603 AM 1 2021 1 2
8534 NA 17 3 15 15 1501 2 1501 151400100 114 1 20 5 3 2 3 4 2 1 NA 7 4 1503 1 5 3 NA 2023 9 1514 roraima "boa vista" NA NA 0 NA 0 NA
9464 NA 70 1 15 15 1501 3 1501 151301308 56 2 17 1 2 3 3 4 1 3 NA 2 3 1502 5 1 2 NA 2023 3 1513 amazonas codajas 1301308 AM 1 2021 1 2
2546 1 41 6 15 15 1504 2 1504 153538006 19 1 114 8 4 1 3 3 2 3 1 5 4 1513 1 1 1 2 2023 16 1535 "sao paulo" pindamonhangaba NA NA 0 NA 0 NA
7150 2 21 4 15 15 1504 2 1504 153538006 19 1 114 2 2 1 2 2 3 1 2 7 3 1511 1 1 1 2 2023 12 1535 "sao paulo" pindamonhangaba NA NA 0 NA 0 NA
7394 1 64 2 15 15 1504 2 1504 153538006 19 1 177 5 3 1 3 4 2 3 NA 3 4 1508 4 1 1 1 2023 6 1535 "sao paulo" pindamonhangaba NA NA 0 NA 0 NA
4111 2 50 6 15 15 1504 2 1504 153538006 19 1 114 6 2 1 4 4 4 2 5 7 4 1515 1 1 1 2 2023 16 1535 "sao paulo" pindamonhangaba NA NA 0 NA 0 NA
9008 2 64 2 15 15 1504 2 1504 153538006 19 1 177 9 2 1 3 3 2 1 NA 7 4 1503 4 5 NA NA 2023 6 1535 "sao paulo" pindamonhangaba NA NA 0 NA 0 NA
3552 NA 50 1 15 15 1504 3 1504 153159605 20 2 44 3 2 1 1 4 1 1 7 4 4 1503 5 1 NA NA 2023 3 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
1826 NA 74 1 15 15 1504 3 1504 153159605 20 1 120 9 3 2 4 NA NA 1 NA 5 1 1504 1506 5 NA NA 2023 3 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
9335 2 30 3 15 15 1504 2 1504 153305208 45 1 191 2 3 1 4 NA NA 2 NA 4 4 1501 4 1 1 1 2023 9 1533 "rio de janeiro" "sao pedro da aldeia" NA NA 0 NA 0 NA
4283 1 31 4 15 15 1504 3 1504 153159605 20 1 120 8 3 1 3 4 2 2 3 7 4 1509 1 1 1 1 2023 12 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
6916 1 41 1 15 15 1504 2 1504 153305208 45 1 181 2 1 1 1 1 1 1 5 5 3 1508 1 1 3 NA 2023 3 1533 "rio de janeiro" "sao pedro da aldeia" NA NA 0 NA 0 NA
648 NA 29 0 15 15 1504 1 1504 153301702 89 1 29 9 1 1 2 1 3 3 NA 7 3 1501 5 4 4 NA 2023 0 1533 "rio de janeiro" "duque de caxias" 3301702 RJ 1 2020 1 3
4604 NA 31 1 15 15 1504 3 1504 153159605 20 2 44 7 1 1 4 3 NA 1 6 1 4 1512 5 1 NA NA 2023 3 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
7298 1 32 5 15 15 1504 1 1504 153301702 89 1 29 8 5 1 4 3 3 2 3 6 4 1504 5 1 2 NA 2023 14 1533 "rio de janeiro" "duque de caxias" 3301702 RJ 1 2020 1 3
2905 1 53 4 15 15 1504 2 1504 153305208 45 1 181 10 5 1 3 3 1 3 8 2 3 1503 1 1 NA NA 2023 12 1533 "rio de janeiro" "sao pedro da aldeia" NA NA 0 NA 0 NA
4891 2 19 6 15 15 1504 3 1504 153159605 20 2 44 8 3 1 4 4 NA 1 4 3 4 NA 1 2 5 NA 2023 16 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
7829 NA 42 4 15 15 1504 1 1504 153301702 89 1 29 1 3 1 1 3 2 1 NA 6 4 1505 4 2 2 NA 2023 12 1533 "rio de janeiro" "duque de caxias" 3301702 RJ 1 2020 1 3
4463 NA 29 1 15 15 1504 2 1504 153305208 45 1 191 1 2 1 3 4 2 3 NA 7 4 1501 5 1 1 2 2023 3 1533 "rio de janeiro" "sao pedro da aldeia" NA NA 0 NA 0 NA
2047 1 70 6 15 15 1505 1 1505 154106902 23 1 138 9 5 2 3 3 3 2 NA 7 4 1514 1 1 1 2 2023 16 1541 parana curitiba NA NA 0 NA 0 NA
2080 1 22 5 15 15 1505 3 1505 154115606 54 1 2 10 5 3 3 4 3 3 NA 7 4 1513 1 1 1 2 2023 14 1541 parana matelandia NA NA 0 NA 0 NA
2205 2 65 4 15 15 1505 1 1505 154106902 23 1 138 NA 3 1 3 NA 2 1 NA 6 4 1512 5 1 4 NA 2023 12 1541 parana curitiba NA NA 0 NA 0 NA
8593 1 44 6 15 15 1505 1 1505 154106902 23 1 138 3 1 1 1 NA NA 1 2 7 2 1513 1 1 1 3 2023 16 1541 parana curitiba NA NA 0 NA 0 NA
773 2 29 6 15 15 1505 3 1505 154100707 7 1 59 7 3 2 3 NA 4 1 2 5 4 1514 1 2 1 1 2023 16 1541 parana "alto piquiri" NA NA 0 NA 0 NA
9262 2 36 4 15 15 1505 3 1505 154100707 7 1 59 7 2 1 4 4 3 1 2 6 4 1510 1 1 2 NA 2023 12 1541 parana "alto piquiri" NA NA 0 NA 0 NA
9074 2 37 6 15 15 1505 3 1505 154115606 54 1 90 10 5 1 3 3 3 2 2 7 1 1514 1 2 2 NA 2023 16 1541 parana matelandia NA NA 0 NA 0 NA
2499 1 52 4 15 15 1505 3 1505 154115606 54 1 2 10 3 3 3 NA NA 3 7 7 4 1514 1 1 2 NA 2023 12 1541 parana matelandia NA NA 0 NA 0 NA
1390 2 21 4 15 15 1505 3 1505 154100707 7 1 127 5 3 1 3 4 3 3 2 3 4 1507 4 2 2 NA 2023 12 1541 parana "alto piquiri" NA NA 0 NA 0 NA
