id gender age edu country_id nationality city_id urban_rural political_stance presidential_approval_rating china_attitude america_attitude pe_fina job ing4 fam_fina etid news_read year state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
18151809 2 31 11 15 15 153501301 2 10 2 4 2 2 5 7 NA 4 1 2019 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
18150636 2 16 10 15 15 153106200 1 7 2 2 2 2 4 7 15 5 2 2019 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 6
18151230 1 69 4 15 15 153106705 1 9 4 4 4 2 2 7 8 4 2 2019 1531 "minas gerais" betim NA NA 0 NA 0 NA
18151089 1 16 9 15 15 153304557 1 5 3 3 1 1 1 4 5 1 2 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18151032 1 25 11 15 15 153501301 2 4 3 2 3 2 3 4 NA 1506 1 2019 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
18151790 1 29 11 15 15 153510609 1 5 3 2 2 1 1 7 14 5 2 2019 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
18151605 2 20 11 15 15 153515004 1 9 3 1 3 1 1 4 6 5 2 2019 1535 "sao paulo" embu NA NA 0 NA 0 NA
18150293 1 29 11 15 15 153136306 1 10 3 4 4 3 1 4 13 5 2 2019 1531 "minas gerais" "joao pinheiro" NA NA 0 NA 0 NA
18151449 2 43 10 15 15 153520509 1 8 2 3 2 2 5 6 14 1 1 2019 1535 "sao paulo" indaiatuba NA NA 0 NA 0 NA
18150112 2 52 10 15 15 153106200 1 5 3 4 4 2 5 4 7 4 1 2019 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 6
18151080 1 44 8 15 15 153303955 1 10 1 3 4 3 6 4 4 5 1 2019 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
18150352 1 57 17 15 15 153550308 1 10 1 4 2 3 6 6 15 1 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18151734 2 52 11 15 15 153106705 1 6 2 3 1 3 3 3 6 4 1 2019 1531 "minas gerais" betim NA NA 0 NA 0 NA
18151485 2 60 4 15 15 153104007 1 4 5 4 NA 3 6 1 9 5 2 2019 1531 "minas gerais" araxa NA NA 0 NA 0 NA
18150264 1 56 9 15 15 153550308 1 8 2 3 2 2 1 4 14 1 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18151010 1 19 11 15 15 153538006 1 7 1 1 1 2 1 6 13 1 2 2019 1535 "sao paulo" pindamonhangaba NA NA 0 NA 0 NA
18151696 1 45 11 15 15 153304557 1 7 3 3 3 2 2 5 8 5 1 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18150570 1 50 6 15 15 153538006 1 6 2 4 NA 3 6 7 6 NA 1 2019 1535 "sao paulo" pindamonhangaba NA NA 0 NA 0 NA
18150582 1 48 6 15 15 153300456 1 3 2 2 4 2 1 7 9 5 1 2019 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
18151252 1 44 11 15 15 153300456 1 5 3 1 4 2 1 6 10 4 1 2019 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
18150942 2 45 11 15 15 153501301 2 10 2 4 4 2 5 6 NA 1 1 2019 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
18151616 2 39 3 15 15 153202454 1 5 4 4 3 3 3 4 1 1 2 2019 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
18150187 2 75 0 15 15 153518800 1 6 2 3 1 2 7 NA 4 1 1 2019 1535 "sao paulo" guarulhos 3518800 SP 1 2018 1 1
18151476 1 49 14 15 15 153518800 1 1 5 2 4 2 1 7 14 1506 1 2019 1535 "sao paulo" guarulhos 3518800 SP 1 2018 1 1
18151319 1 39 4 15 15 153515004 1 8 2 1 NA 1 2 7 7 1 1 2019 1535 "sao paulo" embu NA NA 0 NA 0 NA
18150902 2 23 11 15 15 153502101 1 6 3 4 4 1 1 5 7 5 5 2019 1535 "sao paulo" andradina NA NA 0 NA 0 NA
18150356 1 48 11 15 15 153549904 1 9 3 1 4 2 6 4 7 1 2 2019 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
18150809 2 36 11 15 15 153170800 1 8 1 1 3 2 1 7 11 1 1 2019 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
18151166 2 31 13 15 15 153550308 1 5 2 1 4 3 3 6 14 5 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18151551 2 19 9 15 15 153205309 1 4 3 3 3 3 3 6 2 1 1 2019 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
18151783 2 19 11 15 15 153550308 1 6 3 2 2 1 1 4 14 5 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18150443 1 44 10 15 15 153304557 1 10 1 4 2 3 7 7 2 4 1 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18150081 2 32 6 15 15 153300456 1 10 2 4 NA 2 5 4 1 5 1 2019 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
18151746 2 51 0 15 15 153168002 2 1 2 4 4 3 2 7 2 4 1 2019 1531 "minas gerais" taiobeiras NA NA 0 NA 0 NA
18151517 2 16 8 15 15 153202454 1 3 3 3 4 1 4 4 1 5 5 2019 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
18150929 1 17 11 15 15 153510609 1 6 3 3 2 1 4 7 15 4 1 2019 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
18150720 2 64 11 15 15 153205309 1 4 2 3 1 3 6 3 1 5 1 2019 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
18150450 2 38 6 15 15 153550308 1 NA 3 2 2 2 3 5 3 4 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18150652 2 31 13 15 15 153159605 1 6 2 3 2 1 1 7 16 1 1 2019 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
18150671 1 27 11 15 15 153304557 1 5 3 1 1 1 1 5 11 3 1 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18151376 2 31 6 15 15 153159605 1 3 3 2 4 2 3 4 0 1 1 2019 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
18150808 1 35 13 15 15 153306305 1 5 2 2 4 3 3 7 5 1 1 2019 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
18151531 1 18 11 15 15 153205309 1 5 3 3 2 1 4 4 12 4 2 2019 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
18150382 2 36 17 15 15 153525003 1 4 2 2 2 2 1 7 16 5 2 2019 1535 "sao paulo" jandira NA NA 0 NA 0 NA
18150145 2 46 15 15 15 153549904 1 6 3 4 3 2 1 6 13 1 1 2019 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
18150283 1 21 11 15 15 153550308 1 1 3 2 NA 3 7 4 14 4 2 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18151553 1 55 9 15 15 153303955 1 NA 2 3 3 3 1 6 6 5 1 2019 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
18150668 2 52 8 15 15 153501301 2 9 1 4 4 1 2 4 3 1 1 2019 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
18150911 1 29 11 15 15 153521101 1 10 1 2 1 1 1 7 16 4 1 2019 1535 "sao paulo" ipeuna NA NA 0 NA 0 NA
18150438 2 45 15 15 15 153550308 1 8 3 2 2 2 3 7 14 1 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18151524 1 21 8 15 15 153305208 1 1 5 4 1 3 2 4 16 5 1 2019 1533 "rio de janeiro" "sao pedro da aldeia" NA NA 0 NA 0 NA
18150770 1 22 13 15 15 153122306 1 9 2 4 2 1 1 7 15 5 1 2019 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
18151760 1 33 11 15 15 153304557 1 10 1 2 2 2 1 7 11 5 1 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18151086 2 35 11 15 15 153525003 1 5 3 3 3 2 1 5 10 4 1 2019 1535 "sao paulo" jandira NA NA 0 NA 0 NA
18150755 1 29 11 15 15 153152501 1 10 3 1 2 1 6 3 14 1 1 2019 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
18150419 1 29 12 15 15 153304557 1 2 5 3 3 3 3 7 8 1 1 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18151404 2 61 4 15 15 153525003 1 10 3 3 4 3 6 5 14 1506 1 2019 1535 "sao paulo" jandira NA NA 0 NA 0 NA
18151844 2 29 8 15 15 153304557 1 10 3 4 4 1 5 1 2 1506 2 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18150073 1 59 16 15 15 153501301 2 8 3 1 3 2 6 7 11 1 1 2019 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
18150690 1 43 11 15 15 153550308 1 10 1 3 2 2 1 7 15 7 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18150032 1 18 10 15 15 153304557 1 9 3 3 4 3 4 6 1 4 1 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18151395 2 47 17 15 15 153170800 1 4 3 3 4 2 2 4 13 5 1 2019 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
18151140 2 18 9 15 15 153152501 1 5 1 1 1 2 3 NA 1 1 1 2019 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
18151571 1 41 11 15 15 153106200 1 6 2 1 3 2 3 4 6 4 2 2019 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 6
18151101 2 41 11 15 15 153304557 1 3 5 4 3 2 1 4 14 4 1 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18151187 1 16 8 15 15 153520509 1 5 2 3 3 1 4 5 3 5 4 2019 1535 "sao paulo" indaiatuba NA NA 0 NA 0 NA
18151798 2 24 15 15 15 153550308 1 6 3 3 4 2 1 5 12 5 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18150069 2 25 15 15 15 153304557 1 10 4 4 4 3 4 7 15 4 5 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18150769 2 57 11 15 15 153304144 1 10 1 2 1 1 1 7 10 1 1 2019 1533 "rio de janeiro" queimados NA NA 0 NA 0 NA
18150478 1 54 11 15 15 153106200 1 5 4 4 3 2 1 5 16 1 1 2019 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 6
18150397 2 21 10 15 15 153518800 1 3 4 2 1 3 3 3 4 5 2 2019 1535 "sao paulo" guarulhos 3518800 SP 1 2018 1 1
18150680 2 42 11 15 15 153518800 1 3 2 3 4 2 3 4 10 4 NA 2019 1535 "sao paulo" guarulhos 3518800 SP 1 2018 1 1
18151723 2 57 5 15 15 153550308 1 9 2 4 4 2 7 5 4 1 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18150371 1 42 11 15 15 153306305 1 10 2 2 4 2 1 7 13 5 1 2019 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
18151002 1 25 11 15 15 153136306 1 3 2 2 1 1 1 4 14 5 2 2019 1531 "minas gerais" "joao pinheiro" NA NA 0 NA 0 NA
18151337 1 29 8 15 15 153306305 1 5 3 4 4 3 3 7 7 4 1 2019 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
18150945 1 32 11 15 15 153522703 1 6 1 3 2 3 2 3 9 1506 2 2019 1535 "sao paulo" itapolis NA NA 0 NA 0 NA
18151691 2 63 NA 15 15 153301702 1 8 3 1 3 3 5 4 9 4 1 2019 1533 "rio de janeiro" "duque de caxias" NA NA 0 NA 0 NA
18150485 2 59 11 15 15 153550308 1 8 2 3 2 2 2 7 15 1 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18150933 1 70 11 15 15 153104007 1 7 3 2 2 2 6 5 12 1506 2 2019 1531 "minas gerais" araxa NA NA 0 NA 0 NA
18151251 2 30 9 15 15 153515004 1 6 3 3 3 1 1 7 8 1 2 2019 1535 "sao paulo" embu NA NA 0 NA 0 NA
18151712 1 34 11 15 15 153106705 1 10 1 1 1 2 1 7 8 5 1 2019 1531 "minas gerais" betim NA NA 0 NA 0 NA
18150517 2 29 10 15 15 153304557 1 3 3 3 2 2 7 6 1 4 1 2019 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 8
18150489 1 47 11 15 15 153202454 1 1 1 1 1 3 1 7 16 1 1 2019 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
18151474 2 43 6 15 15 153304144 1 9 2 3 4 3 1 7 13 3 1 2019 1533 "rio de janeiro" queimados NA NA 0 NA 0 NA
18151074 1 28 11 15 15 153525003 1 5 3 1 2 1 1 3 12 4 1 2019 1535 "sao paulo" jandira NA NA 0 NA 0 NA
18151099 1 32 8 15 15 153152501 1 10 1 4 1 1 2 7 8 1 1 2019 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
18150567 2 44 11 15 15 153550308 1 8 2 3 3 2 3 6 13 1 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18150963 1 58 4 15 15 153152501 1 8 1 2 3 2 2 5 10 1 1 2019 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
18150993 2 59 10 15 15 153520509 1 7 3 4 3 3 5 7 16 1 1 2019 1535 "sao paulo" indaiatuba NA NA 0 NA 0 NA
18150879 2 59 8 15 15 153525003 1 NA 2 2 2 2 5 2 10 5 2 2019 1535 "sao paulo" jandira NA NA 0 NA 0 NA
18150456 1 56 12 15 15 153205309 1 10 1 1 1 2 6 7 13 5 1 2019 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
18151034 1 18 9 15 15 153106705 1 3 3 1 1 2 2 4 2 5 2 2019 1531 "minas gerais" betim NA NA 0 NA 0 NA
18150998 1 34 11 15 15 153205309 1 5 3 4 4 2 1 7 15 5 1 2019 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
18150124 1 58 12 15 15 153550308 1 10 3 3 3 3 2 7 15 1 1 2019 1535 "sao paulo" "sao paulo" 3550308 SP 2 2012 1 7
18150453 1 41 13 15 15 153170800 1 3 2 2 3 1 1 5 6 5 1 2019 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
18151108 1 74 3 15 15 153136306 1 NA 1 1 4 3 6 4 11 5 2 2019 1531 "minas gerais" "joao pinheiro" NA NA 0 NA 0 NA
18151433 1 42 11 15 15 153122306 1 5 3 1 4 1 6 4 14 4 1 2019 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
18151258 1 40 11 15 15 154217709 1 7 2 3 NA 2 1 6 15 1 3 2019 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
18150520 1 21 10 15 15 154309308 1 7 3 3 1 1 1 1 15 5 1 2019 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
18150473 1 19 11 15 15 154106902 1 8 3 2 2 1 1 6 16 1 2 2019 1541 parana curitiba NA NA 0 NA 0 NA
18150393 1 30 7 15 15 154320404 1 1 1 1 3 2 1 4 13 1 1 2019 1543 "rio grande do sul" "serafina correa" NA NA 0 NA 0 NA
18150906 2 43 17 15 15 154106902 1 6 2 1 3 2 3 7 14 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18150329 2 26 11 15 15 154106902 1 8 2 3 4 2 1 6 5 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18151498 1 36 11 15 15 154208302 1 3 4 2 2 3 1 7 10 1 1 2019 1542 "santa catarina" itapema NA NA 0 NA 0 NA
18150664 1 57 8 15 15 154314902 1 5 2 3 4 2 6 7 11 5 2 2019 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
18150279 1 60 9 15 15 154316907 1 10 2 3 3 1 6 5 12 7 1 2019 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
18150271 1 50 15 15 15 154106902 1 4 4 3 4 3 3 3 11 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18150305 1 38 11 15 15 154314902 1 8 3 3 2 2 1 5 16 1 1 2019 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
18151362 1 39 11 15 15 154309308 1 5 2 4 4 1 1 5 15 4 1 2019 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
18150194 1 34 16 15 15 154208302 1 7 2 2 2 2 1 7 16 1 1 2019 1542 "santa catarina" itapema NA NA 0 NA 0 NA
18151623 2 17 8 15 15 154302808 2 4 3 1 4 2 4 5 7 1 5 2019 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
18150539 1 29 11 15 15 154317103 1 5 1 3 3 1 1 5 9 1 1 2019 1543 "rio grande do sul" "santana do livramento" NA NA 0 NA 0 NA
18151174 2 50 7 15 15 154215802 1 3 2 4 4 3 6 7 2 5 1 2019 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
18150565 1 16 5 15 15 154106902 1 8 3 2 2 1 1 4 14 NA 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18150082 1 24 8 15 15 154115606 1 9 2 1 2 3 2 4 3 1 1 2019 1541 parana matelandia NA NA 0 NA 0 NA
18150181 2 46 11 15 15 154309308 1 3 NA 3 3 2 2 7 15 1 1 2019 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
18150426 1 21 10 15 15 154209102 1 8 2 3 2 1 1 5 6 4 1 2019 1542 "santa catarina" joinville NA NA 0 NA 0 NA
18151260 1 30 7 15 15 154322608 2 5 2 2 3 2 2 7 2 3 1 2019 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
18150576 1 22 11 15 15 154314100 1 8 1 2 3 2 1 5 16 1 2 2019 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
18150836 1 72 5 15 15 154320008 1 5 2 3 3 2 6 7 11 1 1 2019 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
18151457 1 47 8 15 15 154217709 1 10 2 1 1 2 2 7 13 1 1 2019 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
18150317 1 33 17 15 15 154314902 1 5 3 3 3 2 1 7 15 1 1 2019 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
18151272 1 35 7 15 15 154106902 1 3 1 4 4 3 1 1 3 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18151709 1 43 4 15 15 154115606 1 6 4 3 3 3 7 3 7 5 3 2019 1541 parana matelandia NA NA 0 NA 0 NA
18151379 1 47 16 15 15 154215802 1 1 4 4 4 3 1 7 15 1 1 2019 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
18150148 1 46 4 15 15 154113700 1 4 5 3 4 3 1 5 7 5 1 2019 1541 parana londrina NA NA 0 NA 0 NA
18150366 1 52 8 15 15 154208302 1 4 2 2 1 2 3 7 14 1 1 2019 1542 "santa catarina" itapema NA NA 0 NA 0 NA
18150943 1 37 11 15 15 154316907 1 5 2 3 2 1 1 5 14 1 2 2019 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
18151066 2 57 11 15 15 154320008 1 5 3 4 4 3 6 7 13 1 1 2019 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
18150255 2 52 8 15 15 154106902 1 5 1 4 3 1 1 5 4 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18150490 1 31 11 15 15 154106902 1 1 5 1 3 2 7 7 7 5 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18150070 2 30 13 15 15 154106902 1 1 NA 2 3 1 1 1 8 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18151851 1 60 11 15 15 154217709 1 1 NA 3 2 2 6 2 15 1 2 2019 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
18151317 1 56 3 15 15 154209102 1 7 2 3 1 1 1 7 4 1506 1 2019 1542 "santa catarina" joinville NA NA 0 NA 0 NA
18150823 1 53 8 15 15 154113700 1 NA 2 3 3 3 1 6 3 1 1 2019 1541 parana londrina NA NA 0 NA 0 NA
18150442 1 44 11 15 15 154314902 1 8 2 4 3 2 1 2 15 1 1 2019 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
18151427 1 53 8 15 15 154100707 1 3 4 4 NA 2 2 6 2 5 1 2019 1541 parana "alto piquiri" NA NA 0 NA 0 NA
18150299 2 31 15 15 15 154208302 1 8 2 4 2 1 4 5 8 1 3 2019 1542 "santa catarina" itapema NA NA 0 NA 0 NA
18150287 1 51 4 15 15 154215802 1 NA 3 4 4 1 2 3 8 1 1 2019 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
18150106 1 33 11 15 15 154113700 1 10 2 1 1 1 1 5 8 5 1 2019 1541 parana londrina NA NA 0 NA 0 NA
18150810 1 33 11 15 15 154317103 1 5 2 1 2 1 1 4 10 4 1 2019 1543 "rio grande do sul" "santana do livramento" NA NA 0 NA 0 NA
18151497 1 25 16 15 15 154209102 1 9 2 1 1 1 1 7 16 1 1 2019 1542 "santa catarina" joinville NA NA 0 NA 0 NA
18150970 1 47 11 15 15 154320008 1 9 2 4 3 1 1 7 9 1 1 2019 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
18151451 1 18 11 15 15 154322608 2 3 5 3 2 1 4 7 16 1 2 2019 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
18150435 1 29 17 15 15 154106902 1 10 1 2 2 2 1 7 10 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18151133 1 30 11 15 15 154215802 1 5 3 2 NA 3 2 3 9 4 1 2019 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
18150897 1 20 11 15 15 154314902 1 5 3 3 NA 2 2 5 8 1 1 2019 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
18151594 1 17 9 15 15 154106902 1 9 2 2 3 2 5 7 2 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18150747 2 20 11 15 15 154317103 1 7 2 1 1 3 2 5 14 1 2 2019 1543 "rio grande do sul" "santana do livramento" NA NA 0 NA 0 NA
18151464 1 34 10 15 15 154314100 1 5 2 1 2 3 6 5 12 4 1 2019 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
18150302 2 69 4 15 15 154320404 1 8 2 1 3 2 6 6 4 1 1 2019 1543 "rio grande do sul" "serafina correa" NA NA 0 NA 0 NA
18150818 2 17 8 15 15 154314902 1 5 3 3 4 1 4 3 10 4 1 2019 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
18150159 2 31 8 15 15 154320404 1 NA 2 1 2 2 1 4 12 5 3 2019 1543 "rio grande do sul" "serafina correa" NA NA 0 NA 0 NA
18150259 2 33 11 15 15 154106902 1 8 2 3 4 3 3 5 11 1 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18151514 2 26 11 15 15 154316907 1 1 2 1 3 3 5 7 9 1 1 2019 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
18151056 2 45 15 15 15 154209102 1 5 2 2 3 2 1 4 11 4 1 2019 1542 "santa catarina" joinville NA NA 0 NA 0 NA
18151447 2 43 11 15 15 154106902 1 NA 2 2 3 2 1 4 14 1506 1 2019 1541 parana curitiba NA NA 0 NA 0 NA
18151622 2 45 11 15 15 154209102 1 5 2 3 3 2 1 4 9 4 1 2019 1542 "santa catarina" joinville NA NA 0 NA 0 NA
18150195 1 18 11 15 15 154320008 1 6 2 3 1 1 4 4 16 1 1 2019 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
18150277 2 43 11 15 15 154113700 1 10 1 3 3 3 5 6 1 1 1 2019 1541 parana londrina NA NA 0 NA 0 NA
18150508 1 19 11 15 15 154314902 1 7 2 3 1 2 1 3 4 1 2 2019 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
18151813 2 63 3 15 15 154318309 1 10 2 3 NA 3 5 6 3 NA 2 2019 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
18151131 2 28 7 15 15 154314902 1 5 1 4 3 3 1 1 8 5 1 2019 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
